Col1,Col2,Col3,Col4,Col5,Col6,Col7,Col8,Col9,Col10
21,23,15,14,31,61,0,20,36,11
 ,5, ,83,47,72,97,26, ,41
42,57,30,8,63,31,16,24,23, 
17,98,48,83,17,16,54,0,16,70
 ,75,54,23,14,54,64,19,24,37
32,15,3,76,17,36,26,70,4,60
 ,14,6,59,15,98,8,30, ,31
16,79,76,65,88,42,89,63, ,54
50,65,84,95,57,46,62,97,71,80
93, ,42,44,70,60,85, ,34,99
30,76,75,70,55,78,61,87,13,67
99, ,59,10,22, ,52,42,32,68
92,44,60,42,28,76,75,97,35,66
7, ,60, ,89,67,82,82,30,33
91,28,56,43,59,39,99,17, ,65
96,21,28,37,10,90,72, ,40,14
62,62,98,48,66,81,51,41,56,43
32,4,97,27,64,21,15,29,45,30
32,31,40,89,95,10,57,44,71,92
13,63,98,42,71,55,85,87,60,22
 ,33,67,29,19,14,14,19,27,85
84,26,43,76,75,91,64,16,74,54
47,49,98, ,26,90,67,23,92,32
13,53,50,61,52,36,54,96,4,21
48, ,15,51,53,2,3,67, ,46
20,16,45, ,42,68,9, , ,27
 ,79,35,44,72,18,72,29,64,50
16,52,83,14,15,9,18,28,58,4
6,50,88,71,25,62,37,47,74,3
97,76, ,5,61,74,84,42,86,35
48,1,95,38,90, ,80,33,12,62
97,57,25,31,41,23, ,81,93,97
93,31,69,47,41,89,80,80,55,0
77,67,57,38,25,82,24,32,41,20
62,6,41,12,23,40,68,57,56,76
32,0,72,50,12,96,82,18,89,20
45,13,68,40,66,7,75,55,41,61
77,30,60,82,80,62, , ,40,46
 , ,97,12,73,21, ,83,50,0
1,92,30,13,58,97,35,49,75,61
88,71,1, , ,96, ,97,54,54
62,8,9,88,49,62,98,52,83,28
31, ,6,31,98,85,43,57,6,84
6,56,19,23,52,75,12,24,0,49
37,47,31, ,38,61,68,87,2,63
8,24,56, ,75,80,82,58,98,34
28,37,64,48,22,67,13,97,67,36
61,67,34,73,16,8,4,5,66,73
58,60,51,85,37,62,38,43,55,6
25,18,61,99,78,15,13,9,34,84
16, ,55,13,33,34,56,24,11,86
 ,60,63,30, ,65,24, ,71,39
21,82,3,8,12,64,81,87,56,16
23,52, ,89, ,97,1,83,70,71
40,74,44, ,32,64,14,6,3,50
73,90, ,9,86,59,59,42,5,90
19,76, ,28,73,6, ,80,16, 
26, ,6,74, ,16,6,90,22,96
83,34,56,80,21,98,35,31,31,25
33, ,39,87,68, ,93,79,6,69
 ,90,17,28,12,73,5,78,68,93
 ,62,31,73,84,47, ,66,61, 
90,38, ,83,71,24,79,95,80,87
92,20, ,74,13,2, ,92,84,23
39,30,35,81,65,50,98, ,19,99
 , ,14,9,52,45,56,55,44,87
1, ,63,73,11,81,26,85,91,48
98,97,38,69,55,77,89,30,63,14
30,2,73,96, ,44,31,13,64,14
79,32,92, ,45, ,60,54,67,30
7,87,10,79,64,48,98,82,17,58
20,61,14,37,26,36,63,87,43,97
10,87,74,40,44,29,48,44,5,44
50,67,5,88,20, ,31,45,6,80
58,26,27,67,22,34,0,22,21,3
97, ,28,74,26,49,47,51,56,37
91,81,88,68,19,6,42,20, ,94
43,90,30,19,76,37,79,4,14,94
21,24,82,32,36,94,10,47,4,41
56, ,36,8,19,56, ,96,44,80
32, ,26,14,44,15,97,68,0, 
8,1,23,51,99,98,72,97, ,94
68,46, ,44, ,21,25,89,5,16
59, ,55,24,64,4,16,89,42,7
53,8,53,23, ,32,61,97, ,32
75,51,18,75,22,82,5,57,69,25
56,25,5,15,65,39,44,20,58, 
80,53,19,67,59, ,52, ,78,7
68,60,58,61,22,7,96,33,98,40
86,44,52,48,31,25,75,16,87,83
2,28,79,49,14,43,88,47,67, 
99,96,28,16,69,46,96,7,16, 
93,33,85,26,62, ,33,83,93,12
74,5,61, ,68,74,41,21,5,97
40,25,94,53, ,65,24,18,61,31
 ,28,86,61,46,14,98,4,25,44
 ,57,60,85,11,58,65,71,94,20
 ,87,33,71,11,37,76,13,20,6
7,58,18,22,59,97,53,78,71,24
48,38,21,45,47,41,4,5,65,0
92,87,83,32,16,37,18,88,27,82
86,30,23,14,63,13, ,0,98, 
54,89,47,68,48,70,71,54, , 
37,66,79,55,81,93,89,30,39,87
14,3,66,43,76,98,56,13, ,69
26,24,15,5,10,82,98,21,85,27
72,4,76,99, , ,43,94,16,38
 ,49,87,4,89,92, ,98,35, 
11,43,88,67,7,46,73,22,74,91
17,66,65,7,17,67,83, ,71,20
31,48,29,71,90,44,99,35,90,16
 ,26,65,92,81,39,47,31,25,67
38,22,48,43,37, ,52,99,63, 
81,42,75,16,85,54,20,1,1,89
6,7,79,79,68,39,81,71,71,62
30,8,11,93,59, ,66,66,89,25
40,42,96,62,94,15,81,59,44,25
29,17,17,41,55,10,82,86,76,31
0,22,79,13,50,81, ,98,64,17
 ,85,34,35,47, , ,83,24,52
86,27, , ,17,7,17,10,28,73
63,85, ,55,4, ,9, ,95,45
 ,54,5,43,52,14,49,44, ,29
17,12, ,26, ,44,39,59,44,97
53,59,35,56,85,20,93,99, ,12
91,78, ,68,35,87,20, ,80,90
 ,13, ,34,67,20,32,7,37,41
54,15,5,88,3,93,89,7, ,41
39,36,45,21,6,10,61,3,34,18
55,73,76,56,43,88,11,96,95,26
25,89,66,16,46, ,2, ,51, 
8,69, ,51,85,73,66,82, , 
78,66, ,12,85,52,66,66,21,79
86,66, ,47,71,92,2,12,67,81
3,50,62,9,23,16,31,71,83,68
48,63,32,20,93,97,98,39,49,97
94,78,25,92,69,63,21,70,3,54
93,93, ,33,49,49,77,2, ,52
98,56,40,89,31,1,90,37,86,17
87,89,78,12,40, ,38,32,28,90
42,41,73,65,23,75,90,51,54,14
 ,79,83,44,96,74,97,76,30,90
 ,93,98,38,85,54,28,79,82,85
43, , ,37,55,28,53,3,79,31
52, ,6,39,96,88,65, ,6, 
 ,93,6, ,59,92,16,37,46,46
71,59,66,11,2,39,64,90,89,72
49,55, ,93,5,47,19,19, ,66
33,97,66,56,46,68,94,84, ,43
85,90,9,68,97,95,3,94,30,32
1,54,72,5,56,64,98,76, ,45
62,30,17,53,24,26,10, ,32,37
98,86,37,18,91,59,46,57,91,58
75,12,78,52,93,47,84,55,18,36
57,36,69, ,61,66,21,59,12,60
70,70,35,18,22,93,49,69,59,60
8,67,61,38,2,96,49,35,71,41
45,26,25,46,58,5,34, ,95,36
1,66,84,9,4,10,8,24,71,49
77,62,90,42,34,56,14,10,56,68
 ,79,92,83,97,44,81,16, ,51
78,48,21,57,61,52, ,36,34,34
22,21,87,67,29,55,37,47,63,29
71, ,1,83,52,45,34,92,65,69
25,24,66,71,28,66,52,71,28,64
 ,9,1,43,52,73,63,46,68,59
40,73,93,36,11,12,59,43,9,65
25,84, ,31,10,37,84,90,71,85
86,31,37, ,98,8,26,2,24,42
55,40,70,63,90,5,23,41,20,23
58,82,67,96,29,94,25,56, ,19
43,20,80,94,24,5,48,24,6,31
 ,70,22,27,91,98,24, ,78,31
18,63,98,62, , ,32, , ,48
94,87,37,72,93,72,64,45,59,6
21,81,37,45,85,63,39,53,19,20
55, ,19,31,56,8,60, ,28,9
18,69,74,32,85,54,65,99,28,82
53, ,67,16,11,72,48,55,40,62
50,23,80,57,61,13,7,31,18,38
78,16,76,57,37, ,87,9,14,2
3,58,63,27,12,76,53,58,63,37
67,67,91,0,19,51,59,19,4, 
16,38,76,16,89,94, ,51,71,14
49,75, ,34,75,14,20, ,59,22
5,74,73,69,82,69,12,31,18,22
64,43, ,74,60, ,45,34,23,64
33, ,2,45,77, ,65,69, ,12
38,51,51,44,41,43,28,82,68,21
 ,99,46,3,95,28,79,64,67,23
 ,87,61, , ,92,30,50,13,83
1,74,27,22,53,10,24,37,31,27
44, ,74,86,48,95,86,1,21,51
 , ,75,76, ,88,4,4,36,23
26,19,30,97,49,46, ,11, ,87
6,55, ,59,71,46,31,39, ,50
84,23,74,72,82,81,4,31,82,19
70,38,59, ,26,72,77,48,96,83
0,30,42,1,0,22,70,32, , 
75,81, ,58,8,65,52, ,90,98
63,36,99,57,7,23,78,52,47,18
21,83,41,76,42,65,74,70,59,44
18,83,67,56,49,32,64,20,13,36
71,63,3,19,62,29,32,78,50,15
 ,48,75,90,78,17,59,98,22,24
94,15,21,55,78,36,2,49,49,57
27,62, ,61,17, , ,88,17,26
19,25,85,12,52,20, ,47,23,7
71,34,15,53, ,18,1,95,48,30
 ,83,71,0, ,23,4, ,2,67
13,38,39,70,81,26,26,13,39,86
 ,83,35,4,90,5,94,46,65,33
12,69,56,88,97,53,79,0,23, 
13,59,79,67,51,76,12,64, ,21
30, ,83,30,55,44,99,45,79,44
68,47,91,50,47,77,43,74,52,47
50,68,50,9,39,77,50,52,84,98
16, ,60,29,25,36,84,2,79,44
56,86,48,17,96,89,37,83, ,13
64,23,32,0,31,11,74,27,58,56
36, ,65, ,48,44,99,10,7,75
9,25, ,0,75,90,95,51,78,87
65,28,99,38,43,98,90, ,12,78
 ,18,45,73,86, ,73, ,73,7
1,96,26,97,1,28,53,86,5, 
79,72,41,67,20,28,33,89,99,75
86,44,4,28,22,61,88,33,80,51
33,94,53,45,69,68, ,13,77,28
53,15, ,50,7,90,31,38,90,11
44,57,37,27,6,65, ,54,67,26
 ,57, ,89,36, ,28,96,8,86
83,83,71,51,3,51,53,73, ,71
 ,8,86,42, ,50,96,20,80,82
62,31,17,43,39,80,54,19,92,12
66,12,60,73,44,69,21, ,39,40
7,45, ,52,19,94,20, ,33,56
96,11, , ,73, ,12, ,77,51
63,75,19,96,41,47,80,42,2,29
72,37,15,45,19,16,96, ,16,81
53,16,19,71,23,25,98,30, ,4
36,28,6,44,42, ,11,11,39,48
27,35,64,82,21,99, ,23,14,8
20,16,61,4,66,38,63,12,74,99
68,68,87,4,21,62,62,35,5,13
75,48, ,61,36,55,77,73,68,3
87,33,78,65,17,16,80,38,29, 
65, ,70,10,85, ,88,97,84,82
92,14,1,77,43,98,70,52,34,10
 ,89,13,86,24,0,5,35,87, 
 ,83,55,47,79,54,58,43,22, 
9,12,76,28,69,51,12,93,64, 
84,85,19,73,91,21, ,97,27,25
37, ,88, ,96,90,19, ,19,84
56,2,53,27, ,18,95, ,32,31
45,16,22,63,22,62,22,63,66,49
75,12,65,4,96,18,66,85, ,49
34,1,55,4,85, ,79,0,58,47
63,97,85,16,53,20,63,93,7,9
99,18,28,69,85,49, ,47,47,47
65,39,40,51,99,55,64,7,16,13
12,52,92,92, ,40,76,98,57,86
90,59, , ,85,62,72,24,18,96
78,29, ,6,95,93,27,75,56,95
39,65,26,76,48,25,40,96,58,94
43,39,85,49, ,44,9,9,25,38
 ,0,56, ,52,2,94,97, ,68
11,10,62,90,65,87,90,95,23,31
4, ,58,26,8,24, ,42,14,43
66,56,14,97,36,61,88,99,24, 
80,7,12,48,56,44,20,16,67,71
0,39,81,68,30,24,28,16,74,41
18, ,38,8,6,84,71,23,58,8
60,23,31,88,30,13,71,53, ,61
43,7,5,51,43,55,41,65,89, 
61,55,13,74,37,28,54,68,67, 
14,13, ,54, , ,16,69,77,52
50,56,38,48, ,16,15,7,67,98
75,10,42, ,19,36,4,99,75,46
 ,93,4,10,38,32,84,63,51,31
25,0, ,88, ,64,56,64,29, 
39,98,12,2,0,71, ,36,74,29
25, ,90,90,25,8,1,74, , 
36,6,65,43, ,74,51,93,31,67
18,17,54,61,85,68,98,78,2,79
72,67,58,1,89,82,15,68,11,72
91,70,77,26,6,76,59,2,5,8
73,2, , ,59, ,31,92,70,50
10,25,6,75,7, ,11,50,92,73
22,85,64, , ,55,87,9,1,24
1,13,31,97,9,34,73,16,80,43
18,97,74,24,32,81,25,29,19,38
17,13,30, ,11,92,28,5,67,59
45,24,33,8,39,29,52,82,32,91
22,52,77,85,71,87,53,95,31,77
38,39,8,33,33,85,10,7, ,93
67,19,91,79,62,55,21,72,70,46
28,97,82,91,32,2,22,83,52, 
15,48,65, ,78,14,93,95,26, 
18,58,50,25,41,25,32, ,81,14
 ,92,23,67,12, ,90, ,39,13
2,62,78, ,11,96,16, ,25,58
20,13,84,23,16,14,52,69,60,3
59,4,47, ,73,96,39,35,7,96
58,91, ,8,27,6,77,61,19,97
82,53,57,39,84,25,39,53,97, 
24,92,7, ,89,26, ,9,89,61
54, ,35,11,1,3,26,23,82,63
 ,53,22,56,44,46,11,96,35,73
15,14,65,38,86,85,13,49, ,5
23, ,28,15,24,39,62,36,68,80
23,24,95,48,73,49,50,57,63,4
25,86,98,65,24,74,13,57,37,53
33, ,83,11,67, ,55,12,99,64
78,11,37,52,33, ,86,35,54,94
82,51,18,63,61,24,52,38,52,58
95,49,49,72,4,69,29,38,83,7
76, ,29,10,98,93,68,95,91,23
85,65,20,10,69,74,88,87, ,97
52,47,38,94,81,12,60,42,23,44
98,65,45,0,26,17, ,64,6,71
36,7,7,55,34,84,82, ,95,64
51,94,71,33,67,20, ,67,37,82
15,76,42, ,34,29,50,91, ,62
83,74,31,95,8,74,25, ,2,50
33,15,84,44,11,37,78,92,79,45
39, ,29,43,7,88,67,84,56,76
 ,71,80,18, ,98,45,42,30,28
10,7,4,71,6,38,60,54, ,3
54, ,58,24,72,74, , , ,36
41,54,18,68,43,55,50,23,62,63
95,82,38,79,21,6,27,92,43,47
29,61,62,84,55,34, , ,1,2
74,96,86,41, , ,38, ,67,34
81,32,75,40,93,28,60,18,6,69
39,98,86,98,34,2, ,34,28, 
56,20,52,94,64,68,30,82,33,45
23,65,96,60,47,81,84,88,83,7
84,83,84,45,35,50,71,85,33,86
22,83,69,43,55,1,26,55,50,29
91,46,94,31,77,8,85,6, , 
8,0,60, ,15, ,16,31,46, 
40,3,87, , ,6,94,35,70, 
80, ,74,9,48,51,22,29,39,31
53,14,79,20,53,70, , ,70,18
65,55,24,47,40,86,13,81,98,36
76,10,87, ,57,53,93,92,45,58
10,85,58,64,23, ,42,10,51,35
55,39,56, ,67,54,4,71,47,13
14,38,79,46,93,68,99,18,88,75
82,82,94,76,82,55,27,33,36,41
23,8,41,14,4,87,20,74,23,57
 ,13,68, ,76,16,73,27,63,9
0,68,0,56,3,26,86, ,89,83
13,42,1,58,45,92,28,92,7,72
85,9,38,22,13,54,32,57,78,17
43,48,17,87,22,7,12, ,51, 
79,83, ,16,89,8,68,48,81,95
8,45,27,80,9,36,11,70,74,74
36,69,15,83,38,18,99,15,18,69
28, ,40,84,22,59,7,56,56,95
13,71,74,76,54,70,1,95,24,26
52,33,27,72,64,37,43, ,17,14
98,87,88,76,88, , ,8, ,68
59, ,23,91,52,39,44,87,41, 
29,0,27,16,66,31,28,76,15,73
38,56,18,95,51,86,8, ,35,57
9,30,43,21,37,98,46,11,90,49
73,39, , ,96,69,62,68,24, 
46,52,36,0,17, ,39,53,23,67
18,16,17,67,72,98,38,39,73,92
63,82,50,16,27,26,48,33,22,51
92,82,85,22,68,40,61,35,59,87
35, ,83,66,79, ,74,48,91,79
92,29,79,56,3,65,3,4,84,2
41,32,30,73,15,35,0,41,56,94
14,50,61,53,16,78, ,11,57,47
8,14,1,57,35,76,69,45,98,40
17,23,23,49,28, ,36,73,99, 
81,65,84,95,22,31,38,59,23,97
 ,25,21,68,14, , ,49,89,21
3,46,83,35,68,55,96,13,98,84
30,34,22,15,92,35, ,81,71,28
59,59, ,87,44,60,52,27,68,72
60,20,60,77,80,81,28,43,30,64
 , ,4,14,57, ,30,41,87,55
14,77,89,11,4,27,15,52,7,55
80,19,5,6,98,89,70,97,28,56
60,68,87,16, ,71,24,53,15,42
13,98,73,24,93, ,26,74,70, 
86,61,89, ,42,84,64,71, ,98
57,75,57,78,39,21,91,56,67,39
88,19,26,17,5,36,39,14, ,92
17,70,56,75,45,48,9, ,55,14
31,89,82,80,25,88,76,44,11,70
68,70,0,51,17,28, ,17,69,97
72,55,33,90,21,99,83,12,91,85
 ,51,59,92,6,73,10,28,63,47
59, ,1,82,78,7,20,14,77, 
53, ,27,36,60,21,41,58,6,49
74,63,91,99,79,58, , ,94, 
30,11,35,66,68,56,19,3,8,38
84,72,3,91,34,72,62,89, ,55
62,4,45,94,58,30,64,23,78,16
97,71,27,51,49,74,33,4,28,70
79, ,43, ,69,24,53,50,83,81
2,42,43,56,54,48,72,25,71,71
56,25, ,75,1,17,56, ,33,55
40, ,88,47,60,87,30, ,26,27
29,45,80,38,62, ,17, ,27,50
84,21,54,72,1,35,43,93,48,71
2,58,51,85, ,36,42,62,57,57
48,75,99,70,89,60, ,94,71,55
25,93,55,29, ,75, ,24,69,54
72, ,17,75,97,36,66, ,80,35
83,76,40,30,29,66,9,27,57,84
28,58,62,41,39,78,41,59,29,47
 ,14,99,69,10, ,33,89,1,44
94,19,7,27,44,57,15,5,46,27
69,48,57,94,89,2,24,57,83,98
42,19,3,16,84,5, , , ,30
51, ,91, ,15,24, ,9,26,2
10,71,56, ,62,43,66,9,64,9
57,71,71,91,96,19,54,14,81,51
 ,95,45,69, ,61,89,96, ,67
93, ,36,71,29,72,55,55,18, 
88,42,46, ,66,72,77,60,31,66
88,88,6,84,77, ,57,63,12,13
76,96,1,4,31,30,89,22,33,34
44,72,29,0,45,66,37,65,63,2
71,30,59,11,19,87,84,64,95,55
79,63,85,55,99,44,91, ,50,44
47,29,74,75,84, ,25,65,36,18
98,50,89,17,92, ,34,55,2,53
18,18,64,26,75,72,75,19, ,61
1,80,88,23,75,6,71,72,9,59
86,36,11,73,7,65,88,77,18,29
53,46,81,58,29,55,55, ,66,45
27,61,68,14,25,75,68, ,93,85
85,71,31, ,3,51,89,29,15,58
43,43,3,31,5,55,10,29, ,56
5,34,38,83,28, ,58,32,45,14
6,2,78,31,64,64,39,81, ,94
41,59,82,23,30,99,66,9,97,59
86,70,32,15,35,3,33,67,46,1
51,84,19,45,15,23,97,35, ,50
12,58,95,57,67,12,0,28,32,62
38,74,64,76,45,50,87,48,29,94
55,41,19,73,93,2,3,72,45,62
75, ,63,98,51,40,60,90,66,90
55,20,30, ,99,7,34,75, ,97
91,86,97,78,63,49,63, ,84,11
 ,10,58, ,41,43,44,78,12,90
89,22,28,98,56,25,64,78,34,50
98,62,19,37,51,91,7,75,89,69
56,13,70,11,42,80,56,84,84,8
49,76,14,92,25,50,56,2,56,32
76,39,56,8,45,76,17,52,4,35
 , ,10,49,88,27,4,33,35, 
 ,30,61,9,59,9, , ,92,30
74,16,86,84,47,35,8,26,18,45
66,90,67,21,9,64,32,46, ,30
71,46,56,81,69, ,97,45,11, 
33,94,37,18,25,43,48,4, ,61
50,14,97,55,1,55,1,81,67,5
 ,43,40,44,87,6,65,48,59,41
61,58,10,29, ,89,41,46, ,39
60,29,60,29,80,69,91,30,79,36
37,99,33,86,90,19,52,17,44,22
36,46,23,76, ,13,53,12,38,80
77,62,58,46,55,93,30, ,57,2
12,47,73,37,91,47,3,95,10, 
82,72,43,61, ,70,94,92,8,94
33,71,19,33,7,22,26,59,30,64
22,73,18,58,32,73,38,47,19, 
27,96,51,72,12,18,57,87,71,33
86,71,25,0,36, ,63,53,57, 
11,83,61,82, ,54, , ,89,24
59,42,77,99,30,18,87,98,50, 
90, ,5,48,16,86,79, ,22,59
 ,1, ,19,28,62, ,90, ,0
32,56,81,72,74,4,7,44, ,20
85,64,47,7,92,38,67,57,84,24
26,12, ,77,46,88,28,47,21,7
69,97,9,27,85,86, ,30,28, 
95,26,9,57,53,33,38,2, ,11
0,23,60,84, ,12,5,98,92,85
64, ,98,67,1,75,42, ,66,48
38, ,50,10,9,50,27,82,29,66
 ,68,57,44,69,87,93,56,76,9
77,86,79,76,17,12,40,17, ,61
31,18,66,5, ,73,57,26,45,31
52,79,63,44,17,42,37,67,81,92
 ,66,92, ,36,53,84,16, ,80
14,0,3, ,18,45,28,46,4,55
14,84,60,73,32,57,57,16,22,36
81,41, ,88,25,28, , ,31,80
12,34, ,50,33, ,56,26,12,39
28,95,83,0,43,92,33,81,59,17
30, ,86,88,28, ,50,51,77,69
89,10,36,86,11,14,18,13,30,68
57,39,89,54, ,24,15,54,73,84
9,5,49, ,29,81,96,62,47,26
 ,53,62,63,67,15,28,82,62,83
61,95,60,21,81,23,90,11,46,70
12,65,9,75,80,86,23,0,16, 
97,3,85,93,27,8,81,6,3,97
34,61,80,76,59,45,92,40,30,16
3,98,19,7,59,97,61, ,41,47
63,52,38,60,32,32,98,88, ,93
99,94,47,57,97,66,24,56,49,5
91,98,99, ,81,62,34,66,63,89
19,47,74,81, ,40,75,26, ,25
82,65,79,61,31,67,6,71, ,45
92,23,91,64,73,43,60,70,29,67
2,42,98,94,41,66, ,90,96,32
62,57,70,38,38, ,13,35,34,85
85, ,52,74,27,31,85,69,62,52
16,9,4,94,54,44,14,51,31,9
96,19,35, ,97,78,46,7,72,1
83,77,43,17, ,43,40,61,23,49
94,27,25,1,69,33,12,79, ,28
16, ,37,80,9,95,52,38,83,77
95,14,48,91,6, ,3,66,51,24
24,45,80, ,61,85,5,85,10,47
62,99, ,14,0,1,15,52,10,98
95,16,23,18,8,91,16,9,2,22
89,27,51,67, ,65,9,9,8,61
16,43,31,36, ,59,93,14,55,1
26,88,24,29,80,29,53,76,75,16
55,32,25, ,80,72,38,91,12,87
44,9,78,53,29,75,74,4,77,94
62,61,54,60,16,46,72,38,9,10
10,9, ,14,14,3,27,33,24,89
3,37,10,3,2,73,7,50,96,1
29,83,75, ,0,77,7,30,25,76
26,60,80, ,73,83,28,80,71,29
56,35,42,78,75,91,28,24,45,14
 ,98,90,74, ,30,40,66,36,26
 , ,17,66,80,43,35,45,56,87
13,49,21, ,87,67, ,83,96,34
47,54,41, , ,88,25,72,65,83
13,75,83,74,90,67, , ,40,6
79, ,67,94,34, ,56,96,32,50
42, ,33,50,30, ,19, ,98,49
 ,44,24,18,96,50,85,45,25,62
77, ,43,71,1,44,36,95,58,63
69,90,63,44,16,54,49,90,95,8
32,47,87,13,17,85,54,86, ,30
83,64,50, , ,34,52,6, ,75
22,38, ,24,19,12,65, ,49,11
95,83,85,91,64,96,90,27,58,53
12,97,18,96,84,38,58, ,43,10
43,57,97,10,34,80, ,32, ,51
61,42,58,27,42,59,31,60,85,65
85,99,20,98,80,95,70,11,61,8
9,57, ,18,55, ,51,96,28,65
54,77,89,88,76, ,84,50,11,21
22,6,28,15,97,44,85,2,80,24
26,21,28,62,63,70,60,4,46,67
51,69,2,72,21,63,71,57,56,41
4,4,89,54,28,80,33, ,35,89
42,82,57,48,23,99, , ,46,0
91, , ,16,46,82,87,0,58, 
16,68,72,74,9,61,85,38,2,37
98,49, ,22,21, ,41,14,72,46
1,32,3,81, ,83,77,91,1,72
53,4,35,31,75,92,20,55,51,65
13,86,0, ,1,44,3,30,72,52
7, ,30,58,75,58,3,89,62,67
91,78,21,47,88,95,87,16,58,2
85, ,88,63, ,52,30,64,61,24
 ,13,25,75,36,50,95, ,57,85
20,87, ,17,73,79,50,88,76,82
5,45,31,40, ,97, ,18,77,85
10,21,18,78,34,20,7, ,53,68
22,93, ,83,85,31,56,29,32,49
54,66,1,1,27,6,6, ,27,98
97,98,17,98,74,44,0,52,30,77
 ,62,75,79, ,91,63,49, ,66
56,77,6,3,15,66,56,96,11,88
62,82,48,2,30,14,30,89,55,73
71,12,75,47,81, ,44,60,69,98
62,94,98,38,42,9,3,26, ,35
11,16,60,49,7,55,43,82,22,32
12,68,67,52,42,79,4,42,33,22
72,28,2,9,80,83,5,18,68,71
58,64, ,6,81,51,69,50,32,95
41,40,42,52,61,86, ,38,45,42
 ,40,89,56,95,1,46,27,77,79
84,54,12,9,82,91, ,31,52, 
 ,36,94,74,55,15,42,10,1,95
91,20,36,49,59,9,94, ,89, 
26, ,42,6,65,90,84,37,49,65
74, ,76,84,88,60,14,92,30,85
12,9,59,97, ,21,13,88,72,84
19, ,82,91,89,22,41,49,93,89
98,12,91,41,80, ,24,72,74, 
49,42,48,5,35,8,90,2,59,11
84,72,17,32,39,67,90,59,94,38
65,54,53, ,12,70,34,86,80,26
90,94,34,38, ,3,28,58,24,39
24,53,23,24,96,44,66, ,44,21
95,86, ,55,31,76,62,60, ,83
62, ,38,52,32,49,92,49,18,60
22,53, ,16,22,37,64,7,38,47
85,91,9,90, ,47,17,74, ,36
66,19,66,3,78,26,84,42, ,52
43,43,56, ,30,28, ,94,37,93
 ,67,44,26,6,4, ,5,95,94
9,81,82,59,75, , ,20,36, 
31,50,16,98,60,33,95,18,65,32
19,90,86,38,96,87,6,65,93,60
65,63,78,11,42, ,62,48,41,18
4,93,83,97,25,67,26,43, ,25
84,44,30,90,40,29,2,39, ,70
97,91,75,27,5,43,51,50,42,83
89,82,84,75,79, ,77, ,42,58
 ,64,79,88,19,33,65,58,68,31
70,37,98,58,57, ,26,60,91,52
50,15,0,78,71,79,43,66,27,18
38, , ,5,29,53,78,16,23,97
63,74,97,73, ,0,95,84, ,50
52,91,61,9, ,32,62,57,8,28
74,3,38,42,88,73,23,74,14,39
9,86, ,43,14,31,20,43,62,37
30,59,33,88,28,3,42,6,81,17
96,36,72,11,22,21,59,66,94,56
87,43,34,44,1,11,10,13,27,18
75,3,21,27,25,38,43,43,32,94
49, ,60,45,82,61,46, ,81,5
38,93,43,59,15,74,27,16,85,4
53,90,22,21,14,13,58,29, ,89
58,64,9, ,68,55,3,49,95,84
76,45,51,97,7,71,99,61,62,53
25,4,18,21, , ,30,5,92,80
 ,87, ,83,63, ,26,51, ,60
50,15,91,79,43,98,41, ,80, 
90,85, ,84,91,37,96,64,14,66
16,99,87,43,61,31,13,3,75,47
 ,84,19,45,98,60,0,54, ,90
1,68,69,13,49,59,55,81,2,82
64,55,65,74, ,65,42,80,86, 
 ,13,18,32,92,3,51,23, ,43
 ,17,0,63,99, ,85,6,20,62
16,22,67,37,3,21,37,64,81,51
46,41,2,76,31,53,3,33,57,38
24, ,62,72,21,1,67,87,99,76
67, ,15,52,91,19,71,89,7,52
51,59,39, ,39,19,78,32,2,7
44,71,89,63,23,21,44,40, ,96
73,44,31,22,34,94,19,57,1,57
97,91,94,18,19, ,93,6,99,6
72,80,1,16, ,90,63,2,67,41
33,1,54,0,69,44,10,35,26,85
20,73,65,39,72,18,42,99,89,34
37,13, ,48, , ,3,97,26,44
21,73,95,44,78,5,76,15,78, 
27, ,4,45, ,71,9,4,46,82
51,3,4, ,69,25,61,75,79,28
80,96,2, , ,15,71,27,44,74
91,22,91,3,28,46,7,49,91,72
40, ,12,62,72,56,74,20,90,95
33,4,86,39,22,62,32,17,79,26
62,50,82,28,77,30,2,0,66,78
32,71,92,9,67, ,30,75,2,95
24,5,22,36,6,89,8,66,23, 
95,19,53,95, ,42, , ,36,2
63,69, ,59,23,32,13,79,10,29
 ,24,79,1,35, ,38,81,66,92
16,16, ,30,92,48,68,29, ,9
 , ,96,23,32,11,56,25, ,41
33,60,11,18,20,73, ,34,62,51
65,92,83,81, ,1,46,23,61,15
15,28,53,24,48,21,20,26,89,79
98,49, ,72,78,66,22,86,56,36
 ,91,55,53,10,57,40,71,0,62
66,19, ,21,5,83,4,33, ,45
40,47,46,55,78,6,8,11,97,49
9,92, ,96,84,29,96, ,94,24
49,5,43,28,41,59, ,68,28, 
 ,3, ,32,76,60,49,21, ,27
 ,41,85,11,74,12,75,44,34,81
3,85,29,47,34,79,64, ,50, 
94,32,72,38,8,96,40,48,63,60
29,45,85,29,61,45,12,62,86,1
 ,97,15,33,60,1,41,17,82,79
89,87,25, ,9,8,48,8,97,67
65,40,20,55,18,49,73,48,87,26
67,7,17,49,21, ,86,94,15,79
49,35,36,59, ,74,81,16, ,34
6,26, ,13, ,37,29,21,80,89
53,72,22,20,70,21,15,53,52,56
56,6,11,64,83,8,2,75,34,88
5,8,39,64,20,62,14,62, ,27
 ,80,16,6,7,88,44,6,15,15
37,0,13,68,40,3,42,84,66,51
30,70,34,28,23,29,81,60,44,71
